t,v1,v2,v3,v4,v1_external,v2_external,v3_external,v4_external
6.350000000000000089e-01,8.086102506181799265e-01,7.192907713704473904e-01,1.698887476073295266e+00,5.055890337621846836e-02,2.831028287861993009e-01,3.792262801974125574e-01,1.698517133236659316e+00,-8.924818300735731791e-01
6.400000000000000133e-01,7.929136204715412362e-01,7.145430355658760613e-01,1.688054527420991269e+00,4.823989171986884511e-02,2.674061986395606105e-01,3.744785443928412283e-01,1.687684184584355318e+00,-8.948008417299228023e-01
6.450000000000000178e-01,7.805950657748933486e-01,7.164627023393120853e-01,1.673879848508200041e+00,4.845963332591703143e-02,2.550876439429127229e-01,3.763982111662772523e-01,1.673509505671564090e+00,-8.945811001238745952e-01
6.500000000000000222e-01,7.677809106376494164e-01,7.150699627992763707e-01,1.663504062614700629e+00,4.611064297018040853e-02,2.422734888056687907e-01,3.750054716262415377e-01,1.663133719778064679e+00,-8.969300904796112528e-01
6.550000000000000266e-01,7.562787118542187992e-01,7.179051004012793058e-01,1.650156837289744605e+00,4.422172031510854945e-02,2.307712900222381736e-01,3.778406092282444728e-01,1.649786494453108654e+00,-8.988190131346831535e-01
6.600000000000000311e-01,7.410196165384647093e-01,7.167831016562711266e-01,1.641835852091817927e+00,4.127250653907796329e-02,2.155121947064840837e-01,3.767186104832362936e-01,1.641465509255181976e+00,-9.017682269107136772e-01
6.650000000000000355e-01,7.288907028171507374e-01,7.172147455007029659e-01,1.626877594316288089e+00,4.241839302357763852e-02,2.033832809851701118e-01,3.771502543276681330e-01,1.626507251479652139e+00,-9.006223404262140297e-01
6.700000000000000400e-01,7.143878395383453928e-01,7.145211403102861292e-01,1.613638667695589834e+00,3.707056053715127725e-02,1.888804177063647671e-01,3.744566491372512962e-01,1.613268324858953884e+00,-9.059701729126403702e-01
6.750000000000000444e-01,6.993715990052677967e-01,7.147131336211326458e-01,1.601648798138176399e+00,3.942287263439706035e-02,1.738641771732871710e-01,3.746486424480978128e-01,1.601278455301540449e+00,-9.036178608153946357e-01
6.800000000000000488e-01,6.866689235080168929e-01,7.140619546421153041e-01,1.589036179678848137e+00,3.848934334625678244e-02,1.611615016760362673e-01,3.739974634690804711e-01,1.588665836842212187e+00,-9.045513901035349136e-01
6.850000000000000533e-01,6.715972178788164326e-01,7.114773429736348520e-01,1.570234304373386403e+00,3.611062121656628821e-02,1.460897960468358070e-01,3.714128518006000190e-01,1.569863961536750452e+00,-9.069301122332253939e-01
6.899999999999999467e-01,6.596571232460357592e-01,7.120829526620201522e-01,1.558853292167368343e+00,3.740706042620032395e-02,1.341497014140551336e-01,3.720184614889853192e-01,1.558482949330732392e+00,-9.056336730235913235e-01
6.949999999999999512e-01,6.435144660834160035e-01,7.054524485400857081e-01,1.541674091604706920e+00,3.660236679120439790e-02,1.180070442514353779e-01,3.653879573670508751e-01,1.541303748768070969e+00,-9.064383666585872357e-01
6.999999999999999556e-01,6.296824441804285133e-01,7.095391296593613895e-01,1.526995290529121085e+00,3.365035199383085984e-02,1.041750223484478877e-01,3.694746384863265565e-01,1.526624947692485135e+00,-9.093903814559608501e-01
7.049999999999999600e-01,6.208924613445658824e-01,7.033157643199878795e-01,1.512650325016015262e+00,3.381420757584280290e-02,9.538503951258525682e-02,3.632512731469530465e-01,1.512279982179379312e+00,-9.092265258739489209e-01
7.099999999999999645e-01,6.040034592559592186e-01,7.035383851020411416e-01,1.496720019602205465e+00,3.123805998739534809e-02,7.849603742397859296e-02,3.634738939290063087e-01,1.496349676765569514e+00,-9.118026734623962959e-01
7.149999999999999689e-01,5.901713158219702438e-01,7.029079534397447704e-01,1.484075620974056209e+00,3.424552448903079443e-02,6.466389398998961813e-02,3.628434622667099374e-01,1.483705278137420258e+00,-9.087952089607608253e-01
7.199999999999999734e-01,5.775267321527334241e-01,7.007468780106784756e-01,1.467159175595973419e+00,3.583721856601124883e-02,5.201931032075279848e-02,3.606823868376436426e-01,1.466788832759337469e+00,-9.072035148837803709e-01
7.249999999999999778e-01,5.619591285061017460e-01,6.957037882296039921e-01,1.448451513069274554e+00,3.245877201783112231e-02,3.645170667412112042e-02,3.556392970565691591e-01,1.448081170232638604e+00,-9.105819614319605737e-01
7.299999999999999822e-01,5.487310680428665322e-01,6.963091183060721168e-01,1.433275746579290466e+00,3.444978389087422627e-02,2.322364621088590653e-02,3.562446271330372838e-01,1.432905403742654515e+00,-9.085909495589173934e-01
7.349999999999999867e-01,5.365333076738383333e-01,6.896066206758098005e-01,1.417083631459339577e+00,3.290833761259991802e-02,1.102588584185770770e-02,3.495421295027749675e-01,1.416713288622703626e+00,-9.101323958371917433e-01
7.399999999999999911e-01,5.228676624615250512e-01,6.910493111193158899e-01,1.403920063324045397e+00,3.165596182237899459e-02,-2.639759370455574405e-03,3.509848199462810570e-01,1.403549720487409447e+00,-9.113847716274127153e-01
7.449999999999999956e-01,5.067462118206617072e-01,6.880618365593430541e-01,1.387617586153343074e+00,3.633270448320096574e-02,-1.876121001131891841e-02,3.479973453863082211e-01,1.387247243316707124e+00,-9.067080289665907511e-01
7.500000000000000000e-01,4.976525737415167239e-01,6.893126946279376499e-01,1.372977544192605537e+00,3.552766642483667914e-02,-2.785484809046390176e-02,3.492482034549028169e-01,1.372607201355969586e+00,-9.075130670249549336e-01
7.550000000000000044e-01,4.819018359959555964e-01,6.830225689806088685e-01,1.348328668722470480e+00,3.280970865930820518e-02,-4.360558583602502924e-02,3.429580778075740355e-01,1.347958325885834530e+00,-9.102310247904834561e-01
7.600000000000000089e-01,4.682593171852961200e-01,6.793171177516411641e-01,1.334287067925915116e+00,3.767573191090815149e-02,-5.724810464668450560e-02,3.392526265786063311e-01,1.333916725089279165e+00,-9.053650015388835515e-01
7.650000000000000133e-01,4.560669808540809833e-01,6.764472453694210241e-01,1.321886996082520804e+00,3.684515900560895313e-02,-6.944044097789964232e-02,3.363827541963861911e-01,1.321516653245884854e+00,-9.061955744441827498e-01
7.700000000000000178e-01,4.448061623724465785e-01,6.731461498420592271e-01,1.301313019642316604e+00,3.483641263591509551e-02,-8.070125945953404711e-02,3.330816586690243941e-01,1.300942676805680653e+00,-9.082043208138765866e-01
7.750000000000000222e-01,4.367985972148765716e-01,6.716889987379611737e-01,1.285032680330431276e+00,4.277647531755227051e-02,-8.870882461710405398e-02,3.316245075649263407e-01,1.284662337493795325e+00,-9.002642581322394255e-01
7.800000000000000266e-01,4.194009572470566161e-01,6.689411712268510390e-01,1.267683401354277928e+00,3.770297258826045550e-02,-1.061064645849240096e-01,3.288766800538162061e-01,1.267313058517641977e+00,-9.053377608615311711e-01
7.850000000000000311e-01,4.105446215136006050e-01,6.684559021018759983e-01,1.250212690053430942e+00,4.267665305736098591e-02,-1.149628003183800207e-01,3.283914109288411654e-01,1.249842347216794991e+00,-9.003640803924306546e-01
7.900000000000000355e-01,3.946979884916839709e-01,6.594093030539435185e-01,1.238088318730172777e+00,4.353710449668087706e-02,-1.308094333402966547e-01,3.193448118809086855e-01,1.237717975893536826e+00,-8.995036289531107565e-01
7.950000000000000400e-01,3.880078675485133521e-01,6.597082746684553856e-01,1.215255655342324381e+00,4.500734014907410707e-02,-1.374995542834672735e-01,3.196437834954205526e-01,1.214885312505688431e+00,-8.980333933007175196e-01
8.000000000000000444e-01,3.791462757692820040e-01,6.523695667549305188e-01,1.205246726550754044e+00,4.176115702318088790e-02,-1.463611460626986216e-01,3.123050755818956858e-01,1.204876383714118093e+00,-9.012795764266108289e-01
8.050000000000000488e-01,3.665183927340203707e-01,6.510816043123013319e-01,1.184729452396676708e+00,4.734102338972170226e-02,-1.589890290979602550e-01,3.110171131392664989e-01,1.184359109560040757e+00,-8.956997100600699868e-01
8.100000000000000533e-01,3.556947294209688581e-01,6.503642626630536938e-01,1.172955531006550256e+00,5.094020753311683664e-02,-1.698126924110117675e-01,3.102997714900188608e-01,1.172585188169914305e+00,-8.921005259166748802e-01
8.149999999999999467e-01,3.477030659098755971e-01,6.470206889164672459e-01,1.151885352845884336e+00,4.695314189168280083e-02,-1.778043559221050285e-01,3.069561977434324129e-01,1.151515010009248385e+00,-8.960875915581089091e-01
8.199999999999999512e-01,3.392586001141420504e-01,6.427649913285595762e-01,1.137491826958014318e+00,5.297575964390932590e-02,-1.862488217178385752e-01,3.027005001555247432e-01,1.137121484121378368e+00,-8.900649738058823424e-01
8.249999999999999556e-01,3.301412973025476538e-01,6.364220808492034864e-01,1.119820146512238601e+00,5.357217420663797774e-02,-1.953661245294329718e-01,2.963575896761686534e-01,1.119449803675602650e+00,-8.894685592431537113e-01
8.299999999999999600e-01,3.240568598783433174e-01,6.358783194794759286e-01,1.107311368722214029e+00,5.345692244271219029e-02,-2.014505619536373082e-01,2.958138283064410956e-01,1.106941025885578078e+00,-8.895838110070795057e-01
8.349999999999999645e-01,3.121742758051626598e-01,6.334504957913341672e-01,1.093969998478198091e+00,5.381925554467315714e-02,-2.133331460268179658e-01,2.933860046182993342e-01,1.093599655641562141e+00,-8.892214779051185181e-01
8.399999999999999689e-01,3.025641683381404823e-01,6.242500298884324783e-01,1.079130340566315960e+00,5.689684386168752245e-02,-2.229432534938401433e-01,2.841855387153976453e-01,1.078759997729680009e+00,-8.861438895881041944e-01
8.449999999999999734e-01,2.958411152144461154e-01,6.224161127192017195e-01,1.065243041191851203e+00,6.162873206890957800e-02,-2.296663066175345103e-01,2.823516215461668866e-01,1.064872698355215253e+00,-8.814120013808820486e-01
8.499999999999999778e-01,2.886443556316177772e-01,6.202513749497670092e-01,1.050463963477952234e+00,5.995519584374503497e-02,-2.368630662003628484e-01,2.801868837767321763e-01,1.050093620641316283e+00,-8.830855376060466888e-01
8.549999999999999822e-01,2.820556438773263452e-01,6.172002705036435666e-01,1.039474927290869433e+00,6.285017938613983446e-02,-2.434517779546542804e-01,2.771357793306087336e-01,1.039104584454233482e+00,-8.801905540636518754e-01
8.599999999999999867e-01,2.751790526861938035e-01,6.140333302897756917e-01,1.027016866403627215e+00,6.269374082135992232e-02,-2.503283691457868221e-01,2.739688391167408588e-01,1.026646523566991265e+00,-8.803469926284317459e-01
8.649999999999999911e-01,2.693389933157586680e-01,6.097821621911408974e-01,1.018615237502962234e+00,6.147427353198194749e-02,-2.561684285162219576e-01,2.697176710181060644e-01,1.018244894666326283e+00,-8.815664599178096861e-01
8.699999999999999956e-01,2.597505950925066420e-01,6.057472715799629981e-01,1.000421769741042910e+00,6.247890087788526836e-02,-2.657568267394739836e-01,2.656827804069281651e-01,1.000051426904406959e+00,-8.805618325719064554e-01
8.750000000000000000e-01,2.591997863666233304e-01,6.050362187329867414e-01,9.926933073133991092e-01,7.209553807214770516e-02,-2.663076354653572952e-01,2.649717275599519084e-01,9.923229644767631585e-01,-8.709451953776439215e-01
8.800000000000000044e-01,2.511835358594994849e-01,5.996298417272444281e-01,9.831169123268777010e-01,7.359208725252498751e-02,-2.743238859724811407e-01,2.595653505542095951e-01,9.827465694902417503e-01,-8.694486461972666946e-01
8.850000000000000089e-01,2.451203109325546525e-01,5.979177749932033104e-01,9.730685248830130973e-01,7.318463814884776375e-02,-2.803871108994259731e-01,2.578532838201684774e-01,9.726981820463771466e-01,-8.698560953009438768e-01
8.900000000000000133e-01,2.442134621811720141e-01,5.964852051891698093e-01,9.608668957856585369e-01,7.276326699037007073e-02,-2.812939596508086115e-01,2.564207140161349763e-01,9.604965529490225862e-01,-8.702774664594216114e-01
8.950000000000000178e-01,2.413780612922379887e-01,5.938975035120842572e-01,9.515521604956115320e-01,7.319164272993210207e-02,-2.841293605397426369e-01,2.538330123390494242e-01,9.511818176589755813e-01,-8.698490907198596078e-01
9.000000000000000222e-01,2.358653434283083106e-01,5.923281107370429455e-01,9.437427488053170554e-01,7.867873830877258889e-02,-2.896420784036722873e-01,2.522636195640081125e-01,9.433724059686811048e-01,-8.643619951410190794e-01
9.050000000000000266e-01,2.316642351467431693e-01,5.901706200906781108e-01,9.367358070969976636e-01,7.713276160787772839e-02,-2.938431866852374563e-01,2.501061289176432778e-01,9.363654642603617129e-01,-8.659079718419139260e-01
9.100000000000000311e-01,2.262632966308822102e-01,5.876520296038200142e-01,9.273896134126604629e-01,8.013990618314102699e-02,-2.992441252010984432e-01,2.475875384307851812e-01,9.270192705760245122e-01,-8.629008272666506274e-01
9.150000000000000355e-01,2.309765457528617227e-01,5.873572876433001966e-01,9.219105284521074140e-01,8.067520322968679825e-02,-2.945308760791188751e-01,2.472927964702653636e-01,9.215401856154714633e-01,-8.623655302201048700e-01
9.200000000000000400e-01,2.244164447103272619e-01,5.800116650045356037e-01,9.175712866141967350e-01,7.579101751077296778e-02,-3.010909771216533359e-01,2.399471738315007707e-01,9.172009437775607843e-01,-8.672497159390186727e-01
9.250000000000000444e-01,2.181141194790031101e-01,5.815132141900392071e-01,9.124907454494834980e-01,7.779547105110462546e-02,-3.073933023529775155e-01,2.414487230170043741e-01,9.121204026128475473e-01,-8.652452623986870428e-01
9.300000000000000488e-01,2.168824388032939421e-01,5.801601020543128984e-01,9.062367131192066161e-01,8.334240809052105570e-02,-3.086249830286866835e-01,2.400956108812780654e-01,9.058663702825706654e-01,-8.596983253592705987e-01
9.350000000000000533e-01,2.169755022429507296e-01,5.781622119128051462e-01,9.002847737093392366e-01,8.272299385726963883e-02,-3.085319195890299238e-01,2.380977207397703133e-01,8.999144308727032859e-01,-8.603177395925220017e-01
9.399999999999999467e-01,2.123620715545233850e-01,5.776590343163570118e-01,9.002572025357339358e-01,8.005544157622679347e-02,-3.131453502774572684e-01,2.375945431433221788e-01,8.998868596990979851e-01,-8.629852918735648748e-01
9.449999999999999512e-01,2.147891182246441377e-01,5.776779131910125820e-01,8.960396294806826090e-01,8.512786369653550789e-02,-3.107183036073364879e-01,2.376134220179777490e-01,8.956692866440466583e-01,-8.579128697532562020e-01
9.499999999999999556e-01,2.128254706638178229e-01,5.757692055259120423e-01,8.932110268918540541e-01,8.469388680283802817e-02,-3.126819511681627750e-01,2.357047143528772093e-01,8.928406840552181034e-01,-8.583468466469535985e-01
9.549999999999999600e-01,2.158014568699393732e-01,5.801672927742775876e-01,8.947381157442516608e-01,8.305363206615523630e-02,-3.097059649620412802e-01,2.401028016012427546e-01,8.943677729076157101e-01,-8.599871013836364320e-01
9.599999999999999645e-01,2.151952797305199949e-01,5.800407201424794268e-01,8.926349048603610115e-01,8.523087419871314130e-02,-3.103121421014606307e-01,2.399762289694445938e-01,8.922645620237250608e-01,-8.578098592510785547e-01
9.649999999999999689e-01,2.080915835086998567e-01,5.753596946580337157e-01,8.926305710155311157e-01,8.372088524431582635e-02,-3.174158383232807967e-01,2.352952034849988827e-01,8.922602281788951650e-01,-8.593198482054758003e-01
9.699999999999999734e-01,2.141674855793164467e-01,5.787536517430442728e-01,8.953325881900658922e-01,8.441742039712839263e-02,-3.113399362526642067e-01,2.386891605700094399e-01,8.949622453534299416e-01,-8.586233130526632618e-01
9.749999999999999778e-01,2.117527219766904278e-01,5.790235038911965004e-01,8.940511615304499449e-01,8.467218892702658983e-02,-3.137546998552901978e-01,2.389590127181616674e-01,8.936808186938139942e-01,-8.583685445227651201e-01
9.799999999999999822e-01,2.184524149054162256e-01,5.787167993694875001e-01,9.005130394853331222e-01,8.568570864663782594e-02,-3.070550069265644000e-01,2.386523081964526671e-01,9.001426966486971715e-01,-8.573550248031538423e-01
9.849999999999999867e-01,2.181663802731190760e-01,5.790137359332794276e-01,9.052728408189888443e-01,8.214423768814273219e-02,-3.073410415588615496e-01,2.389492447602445946e-01,9.049024979823528936e-01,-8.608964957616489500e-01
9.899999999999999911e-01,2.208866177056584001e-01,5.817590243848766995e-01,9.083690040113648889e-01,8.251846630351697409e-02,-3.046208041263221977e-01,2.416945332118418666e-01,9.079986611747289382e-01,-8.605222671462746664e-01
