t,v1,v2,v3,v4
1.159999999999999920e+00,1.611247067786369391e-01,7.544412340856955224e-01,1.008522907574513461e+00,1.646478355895428514e-01
1.165000000000000036e+00,1.706875294974616875e-01,7.476067740480318857e-01,1.023669336994780243e+00,1.494692329892295668e-01
1.169999999999999929e+00,1.890033308326893313e-01,7.323704878712365973e-01,1.029989132815979369e+00,1.360252509261449527e-01
1.175000000000000044e+00,2.027508737761324620e-01,7.215907721324784641e-01,1.042303530486357932e+00,1.270927638763558465e-01
1.179999999999999938e+00,2.141048014027905899e-01,7.126000975436368456e-01,1.056996273069036985e+00,1.146406550955418879e-01
1.185000000000000053e+00,2.337885690666331451e-01,6.992006591585673281e-01,1.065772340004335961e+00,1.035886391716496630e-01
1.189999999999999947e+00,2.467737150097836230e-01,6.908269934232189602e-01,1.073094408999350380e+00,9.079194494727020615e-02
1.195000000000000062e+00,2.624470967147193856e-01,6.778194825602493756e-01,1.082467484013147629e+00,8.201213132456190713e-02
1.199999999999999956e+00,2.819928193519390391e-01,6.646397959273281364e-01,1.092101239936796198e+00,6.943662566911863732e-02
1.205000000000000071e+00,2.991041906012614215e-01,6.490189681183039516e-01,1.095727736076721914e+00,6.447233631010755583e-02
1.209999999999999964e+00,3.180604174774260828e-01,6.340706163916136617e-01,1.108727310960337498e+00,5.478674749728629223e-02
1.215000000000000080e+00,3.331452010272930031e-01,6.213333279624797534e-01,1.109727430742396992e+00,4.463252537576034573e-02
1.219999999999999973e+00,3.591603100117118919e-01,6.012025145273555138e-01,1.116678865188353020e+00,3.508577002859091659e-02
1.225000000000000089e+00,3.739544423880491464e-01,5.866469000020121394e-01,1.122735681783033623e+00,3.141338220284908139e-02
1.229999999999999982e+00,3.921133499053697791e-01,5.716272392397199198e-01,1.124242976405719574e+00,2.626549628289958846e-02
1.235000000000000098e+00,4.168337506547923899e-01,5.544553948045234382e-01,1.130582253790130443e+00,2.053842147293761383e-02
1.239999999999999991e+00,4.356192455744551939e-01,5.404327957379899683e-01,1.129056531564827770e+00,1.228869824067040789e-02
1.245000000000000107e+00,4.579972475571507662e-01,5.210362432169154401e-01,1.129986467483945933e+00,6.813660332875410425e-03
1.250000000000000000e+00,4.779271875450311624e-01,5.072230752367096196e-01,1.133008663326656729e+00,4.479657315823422706e-03
1.254999999999999893e+00,4.999383421989609944e-01,4.880633992660563525e-01,1.126877948596403112e+00,1.808082739378367261e-03
1.260000000000000009e+00,5.221439698288060649e-01,4.671536296101990726e-01,1.124810232895054218e+00,2.515801308110662653e-03
1.264999999999999902e+00,5.418460986222906062e-01,4.475308801890608978e-01,1.124445831200304724e+00,5.093050118333899978e-04
1.270000000000000018e+00,5.664242803080080657e-01,4.379286155455298646e-01,1.115845740150006149e+00,1.935038842236490872e-03
1.274999999999999911e+00,5.858419878602658670e-01,4.166319771193442989e-01,1.112152570073697166e+00,1.167421982397182784e-03
1.280000000000000027e+00,6.066916056885676145e-01,3.986040384766134093e-01,1.106838331708504208e+00,2.217031349269752392e-03
1.284999999999999920e+00,6.301148088870845987e-01,3.785100967521736748e-01,1.098396023474272232e+00,5.820761121437361719e-03
1.290000000000000036e+00,6.522075974257728337e-01,3.593417758641843651e-01,1.090788959983691075e+00,9.026874264064963307e-03
1.294999999999999929e+00,6.719899513932409141e-01,3.457987893971616322e-01,1.079440889162332606e+00,1.153275617079028807e-02
1.300000000000000044e+00,6.915750037356049873e-01,3.228339702535448219e-01,1.069798462539280015e+00,1.792908956999621217e-02
1.304999999999999938e+00,7.150614027118558091e-01,3.065358588432400833e-01,1.054786480853181940e+00,1.998806057311333303e-02
1.310000000000000053e+00,7.304426363411464784e-01,2.897788751725867695e-01,1.041593646666662432e+00,2.995331639633078483e-02
1.314999999999999947e+00,7.516141102082536385e-01,2.707195853460409585e-01,1.035102305016298851e+00,3.455610993744855780e-02
1.320000000000000062e+00,7.729917809453726862e-01,2.543697969247046275e-01,1.016188483337402193e+00,4.744710688268041765e-02
1.324999999999999956e+00,7.889072526503546623e-01,2.377179808968683805e-01,1.004601637029262529e+00,5.285271270854960401e-02
1.330000000000000071e+00,8.098394773554621340e-01,2.215154477971531255e-01,9.826894601073343782e-01,6.630764801169690414e-02
1.334999999999999964e+00,8.272256717107215884e-01,2.096897358427751157e-01,9.681061470878327135e-01,7.585080856555252715e-02
1.340000000000000080e+00,8.460456501211189861e-01,1.913118565153875683e-01,9.520107178286456584e-01,8.772271289056562948e-02
1.344999999999999973e+00,8.586582260405919431e-01,1.782407964149158863e-01,9.371812718565600830e-01,9.626789936274129933e-02
1.350000000000000089e+00,8.747715634943001861e-01,1.601113171688191006e-01,9.170908943506036470e-01,1.110378375261049100e-01
1.354999999999999982e+00,8.914934979823121441e-01,1.468656556953459591e-01,8.933997096701242757e-01,1.273515138430497129e-01
1.360000000000000098e+00,8.999594808114631528e-01,1.333828072018037325e-01,8.779155904416606759e-01,1.385366276239800021e-01
1.364999999999999991e+00,9.243447410294309829e-01,1.187577757308738713e-01,8.563884265340505619e-01,1.526942494178548937e-01
1.370000000000000107e+00,9.292222041698252610e-01,1.097596497404741273e-01,8.351871633107149639e-01,1.673798575874486660e-01
1.375000000000000000e+00,9.408250837020852853e-01,9.539072720284759443e-02,8.172501777019353097e-01,1.834797089082033095e-01
1.379999999999999893e+00,9.548516074282277222e-01,8.499078727743995809e-02,7.924966737521891291e-01,2.022116335898199446e-01
1.385000000000000009e+00,9.630658983139376295e-01,7.706564946824871754e-02,7.706159285202746068e-01,2.193756121543208037e-01
1.389999999999999902e+00,9.687700274361007446e-01,6.804852597355670607e-02,7.450159680035941534e-01,2.321968141326395674e-01
1.395000000000000018e+00,9.819318292490987199e-01,5.693812592454718102e-02,7.286972475769556423e-01,2.489591833583357505e-01
1.399999999999999911e+00,9.899052833044704736e-01,5.052650051898598810e-02,7.027417079588633708e-01,2.667680188198259805e-01
1.405000000000000027e+00,9.939832617141752813e-01,4.497011525223204575e-02,6.857815392265990129e-01,2.836714404843252990e-01
1.409999999999999920e+00,1.000188033177816571e+00,3.850759284036046198e-02,6.587529357902619509e-01,2.985602720945456090e-01
1.415000000000000036e+00,1.006780725794408138e+00,3.112800217352926918e-02,6.392117131199069879e-01,3.173404030087530470e-01
1.419999999999999929e+00,1.008250591469633584e+00,2.303803425546678552e-02,6.221917256102256211e-01,3.358772559216146036e-01
1.425000000000000044e+00,1.014420885260524985e+00,2.115612462652647491e-02,5.969479619127123771e-01,3.522560259827555718e-01
1.429999999999999938e+00,1.016651979949500184e+00,1.366674485258185905e-02,5.750304302598061579e-01,3.714813937659911525e-01
1.435000000000000053e+00,1.016864744135777876e+00,9.849477175843560778e-03,5.566288861774805197e-01,3.898131390634690385e-01
1.439999999999999947e+00,1.016663893665072260e+00,9.200631937595661614e-03,5.309185439381129967e-01,4.033004560261749805e-01
1.445000000000000062e+00,1.019524422409503250e+00,5.451379677630925451e-03,5.155489055757324079e-01,4.209472366466432969e-01
1.449999999999999956e+00,1.018069439114272390e+00,3.707799654380697970e-03,4.941356956672514067e-01,4.395934561014733233e-01
1.455000000000000071e+00,1.021009010241893611e+00,-3.796386479851272117e-04,4.752660634769184655e-01,4.540916927477506859e-01
1.459999999999999964e+00,1.017846552006528515e+00,-1.587712436695024780e-04,4.527836348883247930e-01,4.766084661833253078e-01
1.465000000000000080e+00,1.017066751393366664e+00,6.405273367248510204e-04,4.343550234380360031e-01,4.907131479663948692e-01
1.469999999999999973e+00,1.013134273500648774e+00,1.187852636848057454e-03,4.130774669768800811e-01,5.075773350162565700e-01
1.475000000000000089e+00,1.010198098389379684e+00,1.873188704843233715e-03,4.019642930801684555e-01,5.247189743627810321e-01
1.479999999999999982e+00,1.004385126005478801e+00,-1.681155072317752413e-03,3.802639988941229898e-01,5.347125289749193877e-01
1.485000000000000098e+00,1.003064359901168379e+00,7.847176440571482919e-03,3.601818372762433107e-01,5.550383477902846030e-01
1.489999999999999991e+00,1.000599730501392060e+00,6.944283836286160860e-03,3.451502559490114419e-01,5.676367965719334441e-01
1.495000000000000107e+00,9.912642930804720365e-01,6.087368789906302813e-03,3.265101223955954035e-01,5.852728363288971503e-01
1.500000000000000000e+00,9.851286521180860900e-01,1.282620420842917400e-02,3.103932181083528530e-01,5.996178484449451451e-01
1.504999999999999893e+00,9.800316718636201685e-01,1.335462084726421819e-02,2.971958870395488006e-01,6.128420482875840403e-01
1.510000000000000009e+00,9.730453254058466506e-01,1.632174201774832037e-02,2.821104476607603773e-01,6.284839898082450471e-01
1.514999999999999902e+00,9.659169284566293534e-01,2.415454218794533051e-02,2.668904540594968511e-01,6.443431996719609645e-01
1.520000000000000018e+00,9.605829938236352117e-01,2.278703098725316442e-02,2.571245033796372703e-01,6.580856967263060131e-01
1.524999999999999911e+00,9.524085882790850333e-01,2.739933155394672776e-02,2.388710523787897499e-01,6.694739380374544746e-01
1.530000000000000027e+00,9.482705215056890236e-01,3.236492145470908771e-02,2.283456225176761223e-01,6.788434353480412575e-01
1.534999999999999920e+00,9.375345045050964554e-01,3.788083223509409320e-02,2.129201828792662010e-01,6.948919239810553705e-01
1.540000000000000036e+00,9.300816313259122614e-01,5.067594618754303615e-02,2.024043453337864007e-01,7.046473949330394060e-01
1.544999999999999929e+00,9.230142671689248735e-01,4.873803802312330624e-02,1.864617199837951822e-01,7.167541024606324251e-01
1.550000000000000044e+00,9.119790701505068320e-01,5.325645408238249140e-02,1.776349261397821011e-01,7.303112923075814056e-01
1.554999999999999938e+00,9.067344725642598746e-01,6.142677270587156013e-02,1.653385376767481929e-01,7.407706439641077445e-01
1.560000000000000053e+00,8.937010793736226422e-01,6.859499053492366938e-02,1.599465257129331630e-01,7.519111687804445054e-01
1.564999999999999947e+00,8.842941948442288869e-01,7.580333660747563818e-02,1.468269518967409981e-01,7.626997811655815696e-01
1.570000000000000062e+00,8.759743521084136786e-01,7.793946016974317992e-02,1.358198768597285166e-01,7.714660414070537708e-01
1.574999999999999956e+00,8.671367658199297113e-01,9.007215478113990426e-02,1.304786324255811369e-01,7.831852754593155996e-01
1.580000000000000071e+00,8.550966835793182286e-01,9.319052096450561318e-02,1.227819413965342554e-01,7.905169609547804122e-01
1.584999999999999964e+00,8.482455027824403748e-01,9.789989045390058708e-02,1.107440117761034348e-01,7.968070260887482048e-01
1.590000000000000080e+00,8.352887393492093304e-01,1.049999969734645294e-01,1.018092352541119516e-01,8.103837768979685885e-01
1.594999999999999973e+00,8.316150279747492879e-01,1.145524716565394785e-01,9.587417657745930799e-02,8.151193259763046539e-01
1.600000000000000089e+00,8.187811936525745127e-01,1.207852900258763185e-01,8.823463497363208397e-02,8.251683891611427679e-01
1.604999999999999982e+00,8.076825301646528565e-01,1.271756135196223381e-01,7.832476056055227842e-02,8.350150730469213523e-01
1.610000000000000098e+00,7.970883566694700884e-01,1.357156294209705683e-01,7.171839722799511208e-02,8.446010071834979538e-01
1.614999999999999991e+00,7.879937211833781818e-01,1.475618911784220555e-01,7.343321824335609371e-02,8.478908859333899040e-01
1.620000000000000107e+00,7.780957359969318254e-01,1.533731640084647074e-01,5.992865579398714421e-02,8.542895187568291249e-01
1.625000000000000000e+00,7.661559657652525779e-01,1.571865381744863843e-01,5.647843546272558746e-02,8.620418413120410905e-01
1.629999999999999893e+00,7.560335489216438720e-01,1.645340595675035267e-01,4.933268414948158154e-02,8.727935366963540664e-01
1.635000000000000009e+00,7.470525892741698426e-01,1.758248651715743349e-01,4.189146672686205886e-02,8.759729477200066672e-01
1.639999999999999902e+00,7.358647727536529182e-01,1.796806868183099815e-01,4.045043487035130531e-02,8.820946867422473359e-01
1.645000000000000018e+00,7.281891338704311600e-01,1.861855444884535637e-01,3.419211405413351973e-02,8.885207016433527283e-01
1.649999999999999911e+00,7.179146143768233568e-01,1.960902449394759106e-01,2.977143320435219134e-02,8.944487279310245897e-01
1.655000000000000027e+00,7.049212329040956959e-01,2.036177782996437258e-01,2.979540193622896155e-02,8.963973758972686445e-01
1.659999999999999920e+00,6.950067847320039460e-01,2.116487564021296564e-01,2.336011461321216981e-02,9.044755346642791016e-01
1.665000000000000036e+00,6.804772400085317141e-01,2.225780387107195446e-01,1.991499929698226437e-02,9.109971890681991535e-01
1.669999999999999929e+00,6.734253641811903668e-01,2.300129066122010013e-01,1.187845836711746289e-02,9.135773942845052398e-01
1.675000000000000044e+00,6.610041434820514983e-01,2.395837499399957327e-01,1.423981628297599222e-02,9.189818607576076825e-01
1.679999999999999938e+00,6.508580891262487622e-01,2.497518115768035396e-01,1.092400754761548368e-02,9.232155826412640209e-01
1.685000000000000053e+00,6.418182185927328032e-01,2.568562189993588984e-01,7.142061697794285791e-03,9.268770549851609308e-01
1.689999999999999947e+00,6.226864277171515472e-01,2.640005853126430879e-01,5.658052820477379834e-03,9.291946033191560428e-01
1.695000000000000062e+00,6.162991109115663058e-01,2.741621896964014371e-01,5.754175059881024880e-03,9.340739427611477463e-01
1.699999999999999956e+00,6.020030744124031941e-01,2.869576663603191635e-01,1.328634018314907728e-03,9.372284401792776443e-01
1.705000000000000071e+00,5.937015252281347966e-01,2.924474639481337013e-01,1.838969122366273558e-03,9.428933580990106478e-01
1.709999999999999964e+00,5.780949049228366610e-01,3.018254449282955498e-01,-2.766831577869121022e-03,9.478582093451624058e-01
1.715000000000000080e+00,5.678208001711122499e-01,3.145478302907824819e-01,-1.123298416767697181e-03,9.437691532391271343e-01
1.719999999999999973e+00,5.571901799321662407e-01,3.215774391961852552e-01,-1.276864422928920134e-03,9.491018383034610650e-01
1.725000000000000089e+00,5.458656232575294087e-01,3.314506621929982355e-01,-1.880707528394427838e-04,9.515498936444092282e-01
1.729999999999999982e+00,5.325210169577656583e-01,3.438487942452579382e-01,5.381919641371761022e-03,9.521705036512830844e-01
1.735000000000000098e+00,5.183961617185015580e-01,3.532339277006080192e-01,7.397421448557066868e-03,9.594749868995497977e-01
1.739999999999999991e+00,5.063619131669986340e-01,3.626850795466601274e-01,-8.457713260744681438e-04,9.565941150608010535e-01
1.745000000000000107e+00,4.966017011241992685e-01,3.734149299075451567e-01,6.081128305818098156e-03,9.549895834537630579e-01
1.750000000000000000e+00,4.820624634762410987e-01,3.869813398197892718e-01,6.865861429192068183e-03,9.576626257660706409e-01
1.754999999999999893e+00,4.658248833676050249e-01,3.962269465642631050e-01,9.618053022385998976e-03,9.627470983050148146e-01
1.760000000000000009e+00,4.578792128684489593e-01,4.050387653073390104e-01,1.142359060172524511e-02,9.580578817311838913e-01
1.764999999999999902e+00,4.439070045115454111e-01,4.166024759348865847e-01,1.194894154530152380e-02,9.590932136394286767e-01
1.770000000000000018e+00,4.315910605739261552e-01,4.317904873130234411e-01,1.630262255939445362e-02,9.576074881959997231e-01
1.774999999999999911e+00,4.158326547360373104e-01,4.394543697587188213e-01,2.086406694657536379e-02,9.562270451856859088e-01
1.780000000000000027e+00,4.047217764443396537e-01,4.520429085948712289e-01,2.081909079304085364e-02,9.586184657988980895e-01
1.784999999999999920e+00,3.874077921887917331e-01,4.635201622463663851e-01,2.723140811470853295e-02,9.583653296404386346e-01
1.790000000000000036e+00,3.770474868632884835e-01,4.735840612497481672e-01,3.301182701201565289e-02,9.517074458089324063e-01
1.794999999999999929e+00,3.612268215397628768e-01,4.867487682047180741e-01,4.131535969943911368e-02,9.564962110120638350e-01
